cache_hit,cache_key,cache_version,caption,caption_len,caption_model,clip_score,dataset_index,generic_flag,image_id,image_path,max_new_tokens,order,prompt_id,prompt_name,prompt_text,reference_captions,seed,siglip_score,split,temperature,top_p,zerocap_best_idx,zerocap_candidates,baseline_clip_score,baseline_siglip_score,delta_clip,delta_siglip,clip_win,siglip_win
False,76f03e5c868cf65f4dd8c2670d333468f5967802,clip_siglip_generalization_v1,"A woman in a pink and white striped shirt walks across a wet cobblestone plaza shaded by leafy trees, while a group of people sits on benches nearby, some engaged in conversation, under the dappled sunlight filtering through the canopy.",40,Qwen/Qwen3-VL-8B-Instruct,0.3381568193435669,23641,False,23641,results/generalization_100_seed1/samples/images/084_23641.jpg,64,84,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""There are several people either sitting on benches or walking through what appears to be a brick road with trees coming up from various circular openings in the road."", ""A group of people rest on a park bench underneath the shade of the canopy of trees as a man in a brightly colored pink stripe shirt walks past."", ""A park with trees, people sitting on benches, and people walking."", ""People are walking under trees while other are sitting down."", ""People walking through a watery path.""]",1,0.1947842538356781,test,0.0,,,,0.3382430374622345,0.1796381920576095,-8.621811866760254e-05,0.015146061778068598,False,True
False,003bb982b15dd61ccc9baea5ace3953528eaf13f,clip_siglip_generalization_v1,"Pink Power: A stylish woman struts down the sidewalk in a bold pink top, black shorts, and matching pink heels, carrying shopping bags with confidence and flair.",27,Qwen/Qwen3-VL-8B-Instruct,0.306021124124527,23304,False,23304,results/generalization_100_seed1/samples/images/085_23304.jpg,64,85,baseline,Baseline,Write a caption for this image.,"[""A young woman in a pink top holds several shopping bags while walking down a boulevard."", ""A woman in a pink and black short skirted outfit walking with shopping bags."", ""A lady dressed in pink and black walking down a sidewalk carrying packages."", ""A young woman is walking with shopping bags in Hollywood."", ""A well dressed woman is shopping in front of a store.""]",1,0.2200024425983429,test,0.0,,,,0.306021124124527,0.2200024425983429,0.0,0.0,False,False
False,78976482054091828434448c7213c5a8caddde1a,clip_siglip_generalization_v1,"A young woman in a pink polka-dot top, black skirt, and high-heeled boots walks confidently down a city sidewalk, carrying multiple shopping bags—including a large pink one—and wearing sunglasses. The low-angle shot emphasizes her stride against the patterned pavement, with storefronts and mannequins visible in the background",47,Qwen/Qwen3-VL-8B-Instruct,0.3395559787750244,23304,False,23304,results/generalization_100_seed1/samples/images/085_23304.jpg,64,85,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""A young woman in a pink top holds several shopping bags while walking down a boulevard."", ""A woman in a pink and black short skirted outfit walking with shopping bags."", ""A lady dressed in pink and black walking down a sidewalk carrying packages."", ""A young woman is walking with shopping bags in Hollywood."", ""A well dressed woman is shopping in front of a store.""]",1,0.2330743074417114,test,0.0,,,,0.306021124124527,0.2200024425983429,0.033534854650497437,0.013071864843368503,True,True
False,cf1bbe761b9f285820a5e40ae89a26baeb730ae4,clip_siglip_generalization_v1,"Shredding the dirt: A shirtless biker leans into a daring BMX trick, muscles taut and wheels airborne against a backdrop of green hills and clear blue sky.",27,Qwen/Qwen3-VL-8B-Instruct,0.3215638697147369,16410,False,16410,results/generalization_100_seed1/samples/images/086_16410.jpg,64,86,baseline,Baseline,Write a caption for this image.,"[""A shirtless man wearing a backwards hat and blue jeans balances on his front bike tire with the back one in the air."", ""A shirtless boy wearing baggy jeans and a backwards hat is doing a trick on a BMX bike."", ""A shirtless guy on a BMX bike is in the process of jumping a hill on his BMX bike."", ""A shirtless man is riding his bicycle, which is on its front wheel."", ""A male is riding a bicycle in uneven terrain.""]",1,0.1425093859434127,test,0.0,,,,0.3215638697147369,0.1425093859434127,0.0,0.0,False,False
False,42d3a37916e415b07df22f893af2247c7ee66193,clip_siglip_generalization_v1,"A shirtless man wearing a black cap and blue jeans is performing a wheelie on a BMX bike, balancing on the rear wheel as he leans forward over the handlebars. The bike, with red-rimmed wheels and a visible suspension fork, is airborne over a dirt path, with the front wheel lifted high",52,Qwen/Qwen3-VL-8B-Instruct,0.3628213107585907,16410,False,16410,results/generalization_100_seed1/samples/images/086_16410.jpg,64,86,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""A shirtless man wearing a backwards hat and blue jeans balances on his front bike tire with the back one in the air."", ""A shirtless boy wearing baggy jeans and a backwards hat is doing a trick on a BMX bike."", ""A shirtless guy on a BMX bike is in the process of jumping a hill on his BMX bike."", ""A shirtless man is riding his bicycle, which is on its front wheel."", ""A male is riding a bicycle in uneven terrain.""]",1,0.1768804788589477,test,0.0,,,,0.3215638697147369,0.1425093859434127,0.041257441043853815,0.034371092915535,True,True
False,bbbb5db34006ee8d7fe549e310f3553ea74ee877,clip_siglip_generalization_v1,"Two men engaged in conversation at a tech event, with company logos like ""Squidoo"" and ""Flock"" visible on the wall behind them.",22,Qwen/Qwen3-VL-8B-Instruct,0.3394075632095337,30685,False,30685,results/generalization_100_seed1/samples/images/087_30685.jpg,64,87,baseline,Baseline,Write a caption for this image.,"[""A man who looks like Andy Dick is talking to a man in a hall with a man with a splotch of primary-color red on his hair."", ""A guy with a golden hair is chatting with a guy with a red-hair on top of his head."", ""Two male college students at a social networking event."", ""Two boys in dark clothing talk to each other."", ""Two men are talking in a hallway.""]",1,0.2335284650325775,test,0.0,,,,0.3394075632095337,0.2335284650325775,0.0,0.0,False,False
False,8c9becd2a98be34758652249f85f2c17121bda87,clip_siglip_generalization_v1,"Two men are engaged in a conversation in a hallway with white walls adorned with company logos, including “Squidoo” and “Flock.” The man on the left, wearing glasses and a black t-shirt with a red emblem, gestures with his hands as he speaks. The man on the right, wearing a",50,Qwen/Qwen3-VL-8B-Instruct,0.3209012746810913,30685,False,30685,results/generalization_100_seed1/samples/images/087_30685.jpg,64,87,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""A man who looks like Andy Dick is talking to a man in a hall with a man with a splotch of primary-color red on his hair."", ""A guy with a golden hair is chatting with a guy with a red-hair on top of his head."", ""Two male college students at a social networking event."", ""Two boys in dark clothing talk to each other."", ""Two men are talking in a hallway.""]",1,0.2432908713817596,test,0.0,,,,0.3394075632095337,0.2335284650325775,-0.018506288528442383,0.009762406349182101,False,True
False,c6ec477477ed5b1ff6430ca642df2f758169a4ff,clip_siglip_generalization_v1,"A young girl in a pink sweater and blue skirt stands on a rocky mountain path, holding a colorful woven basket, with rugged stone terrain and wildflowers in the background.",30,Qwen/Qwen3-VL-8B-Instruct,0.3711808919906616,16636,False,16636,results/generalization_100_seed1/samples/images/088_16636.jpg,64,88,baseline,Baseline,Write a caption for this image.,"[""A young girl in a blue skirt, walking down a stony path."", ""Little girl in blue skirt standing by big gray rock."", ""A little girl with blue dress comes home from school"", ""A small girl is going to the school."", ""A young child standing by rocks.""]",1,0.1878029108047485,test,0.0,,,,0.3711808919906616,0.1878029108047485,0.0,0.0,False,False
False,f87edd6ffcf2c5547017827c84ef4ba567530ff2,clip_siglip_generalization_v1,"A young girl with dark hair stands on a rocky, uneven path in a mountainous, rural setting, wearing a pink long-sleeved shirt, a blue skirt, and a backpack. She holds a small, round, orange object in her hands and looks directly at the camera with a neutral expression. Behind her,",50,Qwen/Qwen3-VL-8B-Instruct,0.3249094188213348,16636,False,16636,results/generalization_100_seed1/samples/images/088_16636.jpg,64,88,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""A young girl in a blue skirt, walking down a stony path."", ""Little girl in blue skirt standing by big gray rock."", ""A little girl with blue dress comes home from school"", ""A small girl is going to the school."", ""A young child standing by rocks.""]",1,0.210785374045372,test,0.0,,,,0.3711808919906616,0.1878029108047485,-0.04627147316932684,0.022982463240623502,False,True
False,b06c79617b11aaa61602aa1cf0a7600575aa65b3,clip_siglip_generalization_v1,"Three friends laughing and running across a grassy field, engaged in a playful water gun battle on a sunny day.",20,Qwen/Qwen3-VL-8B-Instruct,0.3385004997253418,27198,False,27198,results/generalization_100_seed1/samples/images/089_27198.jpg,64,89,baseline,Baseline,Write a caption for this image.,"[""Three teenagers, two without shoes having a water gun fight with various types of guns trying to spray each other."", ""Three teenage boys blast each other with water guns in an open field."", ""Two boys getting shot by a water gun by another boy in a yard."", ""Three male teenagers are playing in a field with water guns."", ""Three boys in the middle of a squirt gun battle.""]",1,0.140873521566391,test,0.0,,,,0.3385004997253418,0.140873521566391,0.0,0.0,False,False
False,8b3dd232fc1a13c7a377a6bb2d22107c1a3645ad,clip_siglip_generalization_v1,"Three young men are running across a grassy field while engaged in a water gun fight; the man on the right, wearing a black t-shirt and cap, is actively spraying water from a red and white water gun toward the man on the left, who is wearing a white t-shirt and is reacting with a startled expression",57,Qwen/Qwen3-VL-8B-Instruct,0.3846915066242218,27198,False,27198,results/generalization_100_seed1/samples/images/089_27198.jpg,64,89,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""Three teenagers, two without shoes having a water gun fight with various types of guns trying to spray each other."", ""Three teenage boys blast each other with water guns in an open field."", ""Two boys getting shot by a water gun by another boy in a yard."", ""Three male teenagers are playing in a field with water guns."", ""Three boys in the middle of a squirt gun battle.""]",1,0.1871773451566696,test,0.0,,,,0.3385004997253418,0.140873521566391,0.046191006898880005,0.0463038235902786,True,True
